tfopwg_disp,,ra,,dec,pl_orbper,,,,pl_trandurh,,,,pl_trandep,,,,pl_rade,,,,pl_insol,,,,pl_eqt,,,,st_teff,,,,st_rad
FALSE POSITIVE,,285.88864,,38.486858,2.882424694,,,,25.91,,,,6.73E+04,,,,399.44,,,,17023.71,,,,2912,,,,4705,,,,8.058
CANDIDATE,,288.47485,,40.65136,220.142913,,,,19.528,,,,1.80E+03,,,,5.94,,,,5.4,,,,389,,,,6340,,,,1.393
FALSE POSITIVE,,291.17801,,36.87458,473.95103,,,,11.778,,,,3.31E+02,,,,3.32,,,,3.21,,,,341,,,,6513,,,,1.81
FALSE POSITIVE,,296.30716,,39.117119,0.534109403,,,,0.9513,,,,7.83E+01,,,,2.28,,,,217941.01,,,,5513,,,,10747,,,,2.432
FALSE POSITIVE,,296.40408,,39.169811,168.77118,,,,2.263,,,,2.05E+03,,,,2825.04,,,,0.93,,,,251,,,,4936,,,,0.719
CANDIDATE,,284.66583,,39.252041,29.6094263,,,,2.71,,,,2.25E+02,,,,2.87,,,,91.56,,,,789,,,,6079,,,,1.783
FALSE POSITIVE,,287.83432,,39.214298,22.9138322,,,,4.855,,,,3.40E+02,,,,30.24,,,,89.68,,,,785,,,,6154,,,,1.334
FALSE POSITIVE,,288.78134,,39.28825,538.36855,,,,19.26,,,,5.46E+02,,,,2.37,,,,0.74,,,,237,,,,6148,,,,1.015
FALSE POSITIVE,,289.31668,,39.235088,65.5327181,,,,2.256,,,,3.73E+02,,,,1.79,,,,8.61,,,,437,,,,5755,,,,0.923
CANDIDATE,,289.8313,,39.278,161.537665,,,,2.65,,,,1.02E+02,,,,1.37,,,,6.04,,,,400,,,,6033,,,,1.358
FALSE POSITIVE,,292.1795,,39.238621,1.018360336,,,,7.622,,,,3.94E+05,,,,107,,,,6627.64,,,,2302,,,,6160,,,,1.463
CANDIDATE,,287.87424,,40.630409,209.967521,,,,2.585,,,,1.20E+02,,,,1.16,,,,3.29,,,,344,,,,6437,,,,1.042
CANDIDATE,,288.85123,,40.692589,369.73011,,,,14.27,,,,2.75E+02,,,,1.66,,,,1.34,,,,274,,,,6283,,,,0.999
FALSE POSITIVE,,289.33835,,40.62534,396.349253,,,,2.685,,,,4.13E+02,,,,2.39,,,,1.73,,,,293,,,,6495,,,,1.168
FALSE POSITIVE,,289.39078,,40.654781,0.502807253,,,,1.01493,,,,4.66E+03,,,,26.81,,,,2623.68,,,,1825,,,,5109,,,,0.715
CANDIDATE,,290.20547,,40.66993,21.3684341,,,,1.18,,,,4.93E+02,,,,1.72,,,,21.86,,,,551,,,,5204,,,,0.786
FALSE POSITIVE,,291.36411,,40.626881,149.526152,,,,3.033,,,,7.53E+02,,,,1.69,,,,0.39,,,,202,,,,3978,,,,0.628
FALSE POSITIVE,,296.6781,,40.649029,2.845736321,,,,11.5703,,,,3.13E+03,,,,402.16,,,,20649.68,,,,3058,,,,4878,,,,10.154
CANDIDATE,,288.12735,,41.952801,29.5632952,,,,1.562,,,,5.33E+02,,,,1.9,,,,18.23,,,,527,,,,5595,,,,0.828
CANDIDATE,,290.15829,,41.98978,181.81214,,,,16.164,,,,4.75E+02,,,,2.04,,,,2.6,,,,324,,,,6060,,,,0.925
CANDIDATE,,290.20068,,41.946289,435.50635,,,,34.16,,,,5.54E+02,,,,2.06,,,,0.61,,,,225,,,,5750,,,,0.882
CANDIDATE,,290.21606,,41.954571,525.560452,,,,2.327,,,,1.20E+03,,,,12.74,,,,3.92,,,,359,,,,4954,,,,3.796
FALSE POSITIVE,,292.71802,,41.922459,1.710299164,,,,3.92227,,,,1.57E+05,,,,57.97,,,,1700.05,,,,1638,,,,6082,,,,1.006
FALSE POSITIVE,,292.79022,,41.948639,252.04444,,,,5.13,,,,1.50E+03,,,,2.49,,,,0.35,,,,196,,,,4514,,,,0.664
CANDIDATE,,291.69196,,36.881409,95.688682,,,,6.465,,,,4.54E+02,,,,28.41,,,,283.07,,,,1046,,,,5040,,,,13.056
FALSE POSITIVE,,291.94852,,36.95208,153.521361,,,,3.893,,,,2.55E+02,,,,3.09,,,,13.99,,,,493,,,,6233,,,,1.921
CANDIDATE,,290.75626,,37.089809,38.168652,,,,5.086,,,,9.06E+01,,,,1.4,,,,55.36,,,,696,,,,6164,,,,1.465
FALSE POSITIVE,,291.32748,,37.126701,3.0031801,,,,2.814,,,,3.75E+02,,,,4.7,,,,2630.88,,,,1827,,,,6606,,,,1.768
FALSE POSITIVE,,292.29431,,37.26173,2.96384168,,,,5.4768,,,,3.57E+04,,,,43.7,,,,925.63,,,,1406,,,,6095,,,,1.158
CANDIDATE,,290.87305,,37.362179,69.089357,,,,6.207,,,,4.75E+02,,,,1.47,,,,2.87,,,,332,,,,4848,,,,0.698
FALSE POSITIVE,,291.91556,,37.322578,43.142257,,,,61.73,,,,2.83E+02,,,,37.88,,,,58.68,,,,706,,,,6198,,,,1.769
CANDIDATE,,292.57986,,37.376411,3.290304098,,,,1.7215,,,,1.36E+04,,,,4.91,,,,20.06,,,,540,,,,3386,,,,0.427
CANDIDATE,,293.24701,,39.236691,40.9882124,,,,3.599,,,,1.46E+02,,,,1.44,,,,43.98,,,,657,,,,6705,,,,1.174
FALSE POSITIVE,,296.32437,,39.292881,326.70552,,,,3.36,,,,7.94E+02,,,,2.83,,,,1.61,,,,287,,,,6036,,,,0.998
CANDIDATE,,284.63876,,39.355179,138.333748,,,,2.391,,,,6.04E+02,,,,6.28,,,,13.45,,,,488,,,,4948,,,,2.547
FALSE POSITIVE,,285.18643,,39.357288,343.49816,,,,7.46,,,,4.31E+02,,,,1.27,,,,0.17,,,,164,,,,4256,,,,0.624
FALSE POSITIVE,,286.37234,,39.3423,11.2582311,,,,16.89,,,,3.00E+02,,,,1.24,,,,46.86,,,,667,,,,5242,,,,0.722
FALSE POSITIVE,,289.23367,,39.38652,155.046089,,,,10.205,,,,2.24E+03,,,,444.08,,,,347.12,,,,1101,,,,6513,,,,12.613
FALSE POSITIVE,,294.57065,,39.331402,14.3641542,,,,2.629,,,,8.92E+01,,,,0.98,,,,94.33,,,,795,,,,5925,,,,1.033
FALSE POSITIVE,,297.51108,,40.61908,12.4276185,,,,18.56,,,,1.47E+02,,,,1.14,,,,82.45,,,,768,,,,5869,,,,0.942
FALSE POSITIVE,,297.56931,,40.619637,12.427076,,,,17.447,,,,4.75E+01,,,,0.82,,,,135.77,,,,870,,,,5841,,,,1.193
CANDIDATE,,288.87198,,40.767059,22.4932751,,,,3.172,,,,1.52E+02,,,,6.04,,,,463.56,,,,1183,,,,5186,,,,4.98
FALSE POSITIVE,,289.29504,,40.71674,315.502534,,,,3.112,,,,6.89E+02,,,,19.71,,,,24.01,,,,565,,,,4970,,,,7.752
CANDIDATE,,290.43491,,40.777241,215.732414,,,,1.915,,,,2.08E+02,,,,1.26,,,,1.72,,,,292,,,,5790,,,,0.856
CANDIDATE,,296.50043,,40.72123,4.13960513,,,,3.31,,,,1.07E+02,,,,1.24,,,,789.48,,,,1352,,,,6535,,,,1.181
FALSE POSITIVE,,293.33401,,41.937321,200.79976,,,,7.6419,,,,9.26E+04,,,,48.77,,,,2,,,,303,,,,5896,,,,0.916
CANDIDATE,,297.42578,,41.932991,8.0906952,,,,2.648,,,,8.24E+01,,,,0.8,,,,102.43,,,,811,,,,5374,,,,0.902
FALSE POSITIVE,,297.54156,,41.950901,1.195515364,,,,6.08509,,,,3.96E+05,,,,156.91,,,,11494.67,,,,2640,,,,6047,,,,2.264
FALSE POSITIVE,,298.53922,,41.986961,210.971635,,,,3.578,,,,5.19E+02,,,,2.04,,,,1.75,,,,293,,,,5838,,,,0.897
CANDIDATE,,288.28122,,42.072079,188.954072,,,,14.17,,,,1.67E+02,,,,2.46,,,,11.36,,,,468,,,,6392,,,,1.899
FALSE POSITIVE,,289.72461,,42.00605,42.02646,,,,2.553,,,,1.90E+02,,,,1.5,,,,23.47,,,,561,,,,6158,,,,1.016
FALSE POSITIVE,,290.08987,,42.076111,372.04697,,,,14.29,,,,6.73E+02,,,,2.7,,,,1.28,,,,271,,,,6173,,,,1.041
FALSE POSITIVE,,292.41116,,42.039478,438.81524,,,,6.75,,,,3.33E+02,,,,1.36,,,,0.39,,,,202,,,,5324,,,,0.755
FALSE POSITIVE,,290.50565,,37.459011,18.622214,,,,4.42,,,,5.83E+03,,,,20.83,,,,347.32,,,,1101,,,,6235,,,,2.471
FALSE POSITIVE,,291.55548,,37.44516,27.8923345,,,,2.204,,,,1.40E+02,,,,2.1,,,,100.41,,,,807,,,,5873,,,,1.78
CANDIDATE,,292.48621,,37.404339,579.81521,,,,5.43,,,,6.07E+02,,,,2.71,,,,0.53,,,,218,,,,5822,,,,0.969
FALSE POSITIVE,,292.10245,,37.56691,452.10093,,,,12.69,,,,4.64E+02,,,,2.08,,,,0.99,,,,254,,,,6276,,,,0.956
FALSE POSITIVE,,292.54315,,37.555759,0.7906069,,,,3.3996,,,,6.89E+02,,,,17.97,,,,1201.17,,,,1503,,,,4994,,,,0.72
FALSE POSITIVE,,291.96451,,37.60878,24.5714867,,,,29.96,,,,5.06E+02,,,,3.04,,,,39,,,,637,,,,5977,,,,0.956
FALSE POSITIVE,,292.02686,,37.600651,0.681137796,,,,2.7287,,,,1.05E+05,,,,45.75,,,,3995.23,,,,2025,,,,5872,,,,0.864
FALSE POSITIVE,,294.85513,,39.30534,3.722404453,,,,2.5214,,,,5.54E+04,,,,144.2,,,,323.4,,,,1082,,,,5747,,,,0.799
FALSE POSITIVE,,295.87695,,39.336391,230.385488,,,,3.134,,,,5.68E+02,,,,10.13,,,,17.57,,,,522,,,,5024,,,,4.331
CANDIDATE,,285.34329,,39.413849,493.74242,,,,5.685,,,,5.06E+02,,,,7.15,,,,3.9,,,,358,,,,5015,,,,3.243
FALSE POSITIVE,,291.69095,,39.425442,1.714414962,,,,5.17207,,,,1.10E+05,,,,116.92,,,,4099.19,,,,2042,,,,6351,,,,1.613
FALSE POSITIVE,,292.11526,,39.49855,646.2878933,,,,5.39144,,,,5.86E+04,,,,43.47,,,,2.03,,,,304,,,,6582,,,,1.777
FALSE POSITIVE,,286.85861,,39.592579,290.438547,,,,12.85,,,,2.13E+02,,,,1.11,,,,0.72,,,,235,,,,5392,,,,0.775
FALSE POSITIVE,,289.07651,,39.570438,0.766298172,,,,1.78462,,,,1.94E+04,,,,15.64,,,,5154.54,,,,2163,,,,6267,,,,0.996
FALSE POSITIVE,,298.91757,,40.716961,1.049468616,,,,4.848,,,,2.20E+01,,,,0.84,,,,14709.49,,,,2808,,,,7479,,,,1.667
FALSE POSITIVE,,299.33298,,40.714352,2.362348096,,,,3.5979,,,,7.25E+02,,,,89.55,,,,4625.06,,,,2104,,,,5088,,,,3.293
FALSE POSITIVE,,285.63928,,40.84763,136.830243,,,,2.956,,,,4.64E+02,,,,17.22,,,,80.57,,,,764,,,,5096,,,,8.038
FALSE POSITIVE,,286.04263,,40.860291,103.284757,,,,1.674,,,,7.84E+01,,,,1.96,,,,27.31,,,,583,,,,6185,,,,2.101
FALSE POSITIVE,,289.39359,,40.896339,36.1904638,,,,1.919,,,,2.63E+02,,,,1.69,,,,29.08,,,,592,,,,6210,,,,1.033
FALSE POSITIVE,,290.76614,,40.881691,419.75224,,,,4.154,,,,7.54E+02,,,,2.82,,,,1.03,,,,257,,,,6137,,,,1.016
FALSE POSITIVE,,292.76889,,40.816181,419.95929,,,,13.86,,,,1.96E+02,,,,1.53,,,,1.18,,,,266,,,,5953,,,,1.068
FALSE POSITIVE,,293.47052,,42.0965,206.309658,,,,1.498,,,,2.77E+02,,,,2.36,,,,4.01,,,,361,,,,6028,,,,1.267
FALSE POSITIVE,,293.64468,,42.033489,8.46184728,,,,35.525,,,,4.11E+02,,,,4.92,,,,1233.13,,,,1511,,,,7663,,,,1.913
FALSE POSITIVE,,293.80481,,42.026001,681.01756,,,,8.74,,,,1.34E+02,,,,1.69,,,,1.33,,,,274,,,,6295,,,,1.435
FALSE POSITIVE,,294.51157,,42.090149,2.19509634,,,,1.796,,,,2.28E+02,,,,1.32,,,,725.21,,,,1324,,,,5799,,,,0.878
CANDIDATE,,298.64252,,42.092831,9.942228056,,,,2.45451,,,,3.11E+04,,,,22.15,,,,70.93,,,,740,,,,5268,,,,0.843
CANDIDATE,,286.52942,,42.167511,22.2903562,,,,1.623,,,,1.30E+02,,,,1.13,,,,37.67,,,,632,,,,5597,,,,1
FALSE POSITIVE,,287.21124,,42.107719,73.9239955,,,,1.699,,,,6.34E+02,,,,1.64,,,,2.64,,,,325,,,,5040,,,,0.658
FALSE POSITIVE,,292.97159,,37.65733,1.8437362,,,,21.04,,,,3.41E+02,,,,25.26,,,,1655.74,,,,1628,,,,6032,,,,1.114
CANDIDATE,,293.22018,,37.610699,55.180772,,,,9.791,,,,4.75E+02,,,,2.37,,,,18.79,,,,531,,,,6306,,,,1.076
FALSE POSITIVE,,290.20993,,37.725979,281.36926,,,,66.892,,,,1.24E+04,,,,56.94,,,,15.57,,,,507,,,,4818,,,,5.303
CANDIDATE,,290.24103,,37.785221,84.6405853,,,,2.657,,,,7.84E+02,,,,1.72,,,,1.27,,,,271,,,,4386,,,,0.63
FALSE POSITIVE,,290.31512,,37.742451,262.71162,,,,7.72,,,,1.45E+03,,,,3.69,,,,1.29,,,,272,,,,5398,,,,0.99
FALSE POSITIVE,,293.41391,,37.799492,6.0353643,,,,9.211,,,,4.72E+01,,,,1.88,,,,2779.94,,,,1852,,,,7377,,,,2.552
CANDIDATE,,286.0947,,37.846722,15.2024426,,,,8.11,,,,8.34E+02,,,,113.97,,,,18026.22,,,,2955,,,,3984,,,,41.367
FALSE POSITIVE,,290.17807,,37.852039,1.52327807,,,,3.813,,,,9.24E+02,,,,22.88,,,,33813.44,,,,3461,,,,4477,,,,7.912
FALSE POSITIVE,,291.68643,,39.510571,574.37064,,,,11.89,,,,2.28E+02,,,,3.11,,,,3.53,,,,350,,,,6749,,,,1.905
FALSE POSITIVE,,293.1196,,39.562302,253.87706,,,,11.18,,,,2.66E+02,,,,1.81,,,,2.95,,,,334,,,,6553,,,,1.086
FALSE POSITIVE,,293.40259,,39.567131,523.36921,,,,1.007,,,,9.92E+03,,,,17.45,,,,0.78,,,,240,,,,6397,,,,0.913
CANDIDATE,,293.51175,,39.528271,110.089267,,,,1.575,,,,1.02E+03,,,,2.4,,,,2.54,,,,322,,,,5465,,,,0.75
CANDIDATE,,295.1868,,39.575691,219.931324,,,,4.818,,,,6.41E+02,,,,2.3,,,,1.43,,,,279,,,,5557,,,,0.912
CANDIDATE,,296.4227,,39.579391,385.29212,,,,19.417,,,,2.19E+02,,,,1.57,,,,1.68,,,,290,,,,6440,,,,1.053
FALSE POSITIVE,,292.98447,,40.813019,80.292171,,,,1.936,,,,1.59E+02,,,,1.33,,,,10.49,,,,459,,,,6188,,,,1.049
FALSE POSITIVE,,299.19092,,40.822639,1.049406508,,,,3.0072,,,,4.48E+02,,,,27.45,,,,137177.82,,,,4913,,,,4745,,,,13.417
CANDIDATE,,299.28336,,40.834389,455.195496,,,,3.565,,,,2.94E+02,,,,2.09,,,,1.67,,,,290,,,,6478,,,,1.209
FALSE POSITIVE,,299.70837,,40.864239,3.58957045,,,,3.418,,,,1.22E+03,,,,2.49,,,,131.02,,,,862,,,,4608,,,,0.746
FALSE POSITIVE,,299.71024,,40.87804,2.40435325,,,,6.825,,,,3.50E+02,,,,24.16,,,,806.18,,,,1359,,,,5780,,,,1
FALSE POSITIVE,,283.92465,,40.968391,37.078668,,,,4.403,,,,1.47E+02,,,,0.8,,,,7.27,,,,419,,,,5120,,,,0.65
CANDIDATE,,289.22729,,40.94949,50.55398,,,,6.159,,,,2.00E+02,,,,0.94,,,,4.29,,,,367,,,,4895,,,,0.687
FALSE POSITIVE,,289.59616,,40.92783,228.196872,,,,3.525,,,,1.45E+02,,,,1.42,,,,3.66,,,,353,,,,6425,,,,1.138
FALSE POSITIVE,,293.99109,,42.26086,44.71445009,,,,5.7615,,,,9.02E+04,,,,50.54,,,,19.09,,,,533,,,,6185,,,,0.941
CANDIDATE,,298.64493,,42.285831,200.2350497,,,,23.612,,,,1.08E+04,,,,10.99,,,,2.63,,,,325,,,,6108,,,,0.997
FALSE POSITIVE,,292.36017,,42.38184,40.8801539,,,,5.472,,,,3.96E+02,,,,0.92,,,,1.17,,,,265,,,,3746,,,,0.469
CANDIDATE,,293.66772,,42.320541,31.5034587,,,,3.315,,,,2.11E+02,,,,1.17,,,,13.02,,,,484,,,,5269,,,,0.823
CANDIDATE,,295.23825,,42.322361,22.2381062,,,,2.68,,,,1.04E+02,,,,1.09,,,,57.27,,,,702,,,,6192,,,,1.055
CANDIDATE,,296.10648,,42.354279,20.5477769,,,,4.634,,,,2.54E+02,,,,1.67,,,,53.65,,,,690,,,,5922,,,,1.057
FALSE POSITIVE,,291.875,,43.626709,25.166806,,,,2.111,,,,1.35E+03,,,,2.72,,,,12.84,,,,483,,,,5013,,,,0.704
FALSE POSITIVE,,296.30859,,42.390179,323.972022,,,,1.25,,,,4.62E+02,,,,2.96,,,,2.11,,,,307,,,,6002,,,,1.302
FALSE POSITIVE,,298.79889,,42.390888,1.752562808,,,,6.1245,,,,3.68E+05,,,,124.23,,,,3915.22,,,,2018,,,,5853,,,,1.795
FALSE POSITIVE,,290.1824,,37.81876,45.5827119,,,,3.193,,,,7.65E+01,,,,2.42,,,,198.31,,,,957,,,,7266,,,,2.715
FALSE POSITIVE,,290.28079,,37.882172,1.89140138,,,,9.52,,,,5.58E+02,,,,25.67,,,,849.6,,,,1377,,,,5504,,,,0.952
FALSE POSITIVE,,291.18762,,37.8535,6.70258007,,,,4.632,,,,8.59E+02,,,,403.01,,,,11398.6,,,,2635,,,,4799,,,,13.652
FALSE POSITIVE,,292.08344,,37.814678,6.2095391,,,,2.752,,,,4.79E+01,,,,30.47,,,,104479.02,,,,4585,,,,3861,,,,46.169
FALSE POSITIVE,,294.19467,,43.677078,363.17077,,,,28.26,,,,3.85E+02,,,,9.82,,,,101.64,,,,810,,,,10134,,,,4.842
FALSE POSITIVE,,292.95239,,37.857128,615.16033,,,,3.958,,,,2.67E+02,,,,4.48,,,,8.08,,,,430,,,,7937,,,,2.711
FALSE POSITIVE,,290.23746,,37.910721,1.89124738,,,,4.697,,,,4.10E+02,,,,1.2,,,,225.34,,,,989,,,,4615,,,,0.589
FALSE POSITIVE,,290.31427,,37.948009,1.89125883,,,,4.656,,,,2.75E+02,,,,23.6,,,,95092.9,,,,4480,,,,4449,,,,14.894
FALSE POSITIVE,,283.98965,,39.631908,362.1273,,,,6.719,,,,1.10E+03,,,,1.68,,,,0.07,,,,132,,,,3734,,,,0.513
FALSE POSITIVE,,292.91196,,39.651348,353.36705,,,,3.279,,,,3.41E+01,,,,2.6,,,,57.03,,,,701,,,,8892,,,,4.35
CANDIDATE,,293.16476,,39.631561,180.4118581,,,,3.29,,,,4.27E+03,,,,8.86,,,,2.77,,,,329,,,,6032,,,,0.973
FALSE POSITIVE,,294.09631,,39.647079,4.750256809,,,,1.9278,,,,3.95E+02,,,,12.35,,,,4504.96,,,,2090,,,,5161,,,,5.753
FALSE POSITIVE,,297.48386,,39.63649,623.005238,,,,23.5615,,,,1.40E+05,,,,66.64,,,,0.64,,,,229,,,,5689,,,,1.207
FALSE POSITIVE,,297.42007,,39.77375,1.878877205,,,,5.8768,,,,1.04E+05,,,,109.55,,,,9554.79,,,,2523,,,,7542,,,,1.999
FALSE POSITIVE,,286.8252,,39.802509,0.938857507,,,,3.98767,,,,1.30E+04,,,,1148.7,,,,526061.85,,,,6867,,,,4217,,,,27.676
FALSE POSITIVE,,298.51501,,40.903992,32.245486,,,,13.86,,,,9.36E+01,,,,1.18,,,,51.39,,,,683,,,,6197,,,,1.208
CANDIDATE,,298.92667,,40.970451,392.47291,,,,7.867,,,,3.46E+02,,,,5.46,,,,9.04,,,,442,,,,6626,,,,2.704
FALSE POSITIVE,,288.32599,,41.027618,149.237142,,,,2.503,,,,7.72E+02,,,,2.22,,,,1.89,,,,299,,,,5492,,,,0.812
FALSE POSITIVE,,288.9754,,41.082241,501.51698,,,,3.809,,,,4.87E+02,,,,1.99,,,,0.59,,,,224,,,,5796,,,,0.906
FALSE POSITIVE,,289.88107,,41.069221,357.77096,,,,12.999,,,,2.16E+02,,,,1.42,,,,0.9,,,,249,,,,5523,,,,0.981
FALSE POSITIVE,,292.0715,,41.099899,531.33282,,,,3.702,,,,6.69E+02,,,,2.67,,,,0.77,,,,239,,,,6163,,,,1.022
FALSE POSITIVE,,288.72742,,42.121441,396.048721,,,,16.376,,,,9.32E+02,,,,13.52,,,,4.43,,,,370,,,,5327,,,,2.882
FALSE POSITIVE,,290.84195,,42.183128,326.370361,,,,4.526,,,,5.69E+02,,,,22.6,,,,33.84,,,,615,,,,5188,,,,9.343
FALSE POSITIVE,,291.5249,,42.169941,148.666527,,,,4.353,,,,3.19E+02,,,,6.81,,,,23.08,,,,559,,,,5155,,,,3.87
FALSE POSITIVE,,292.2085,,42.158611,163.104677,,,,2.129,,,,5.76E+02,,,,2.58,,,,3.06,,,,337,,,,5766,,,,1.04
FALSE POSITIVE,,293.0849,,42.150551,1.10656965,,,,1.669,,,,8.64E+01,,,,1.09,,,,3696.18,,,,1988,,,,6237,,,,1.165
FALSE POSITIVE,,294.0647,,42.112869,46.27052487,,,,8.93033,,,,6.62E+04,,,,35.98,,,,25.29,,,,572,,,,6357,,,,1.072
FALSE POSITIVE,,295.89999,,42.132999,13.4256161,,,,11.781,,,,1.42E+02,,,,1.66,,,,224.45,,,,987,,,,6686,,,,1.332
FALSE POSITIVE,,298.34109,,42.114891,590.44065,,,,7.55,,,,1.26E+02,,,,1.62,,,,1.7,,,,291,,,,6782,,,,1.417
FALSE POSITIVE,,291.01529,,37.96777,2.858879267,,,,2.3753,,,,6.45E+02,,,,515.07,,,,41379.77,,,,3638,,,,4893,,,,16.274
FALSE POSITIVE,,286.31915,,38.086399,241.647602,,,,1.742,,,,3.62E+02,,,,1.88,,,,1.92,,,,300,,,,5962,,,,0.989
CANDIDATE,,293.31863,,38.005466,581.729006,,,,6.647,,,,1.87E+02,,,,2.74,,,,2.12,,,,308,,,,5765,,,,2.005
FALSE POSITIVE,,290.93896,,38.119572,420.9292036,,,,17.3985,,,,8.60E+04,,,,62.76,,,,1.74,,,,293,,,,6461,,,,1.197
FALSE POSITIVE,,286.88327,,39.816689,393.946106,,,,6.012,,,,7.48E+02,,,,18.07,,,,8.83,,,,440,,,,4888,,,,4.622
FALSE POSITIVE,,288.61954,,39.85696,194.896925,,,,2.504,,,,5.57E+02,,,,8.98,,,,25.77,,,,575,,,,5269,,,,3.706
CANDIDATE,,289.09619,,39.827278,56.001782,,,,1.706,,,,1.25E+02,,,,1.54,,,,27.51,,,,584,,,,6116,,,,1.332
FALSE POSITIVE,,290.2706,,39.851849,101.928291,,,,2.171,,,,2.44E+02,,,,1.7,,,,5.55,,,,391,,,,5489,,,,1.11
FALSE POSITIVE,,292.89105,,39.88398,379.63135,,,,16.78,,,,1.04E+03,,,,1.67,,,,0.19,,,,168,,,,4847,,,,0.527
CANDIDATE,,293.05536,,39.840069,69.932459,,,,2.03,,,,2.64E+02,,,,8.25,,,,102.62,,,,812,,,,5207,,,,5.183
CANDIDATE,,295.42935,,39.886539,287.377314,,,,18.821,,,,4.38E+03,,,,11.67,,,,3.56,,,,350,,,,5548,,,,1.793
CANDIDATE,,292.55951,,41.090012,535.93723,,,,11.85,,,,3.37E+02,,,,1.83,,,,0.63,,,,227,,,,6014,,,,0.958
FALSE POSITIVE,,293.00101,,41.02478,367.72767,,,,3.104,,,,9.26E+02,,,,1.96,,,,0.27,,,,184,,,,4869,,,,0.657
FALSE POSITIVE,,298.50342,,41.080181,4.20601251,,,,6.82,,,,1.07E+02,,,,0.82,,,,239.82,,,,1004,,,,5514,,,,0.79
CANDIDATE,,284.66022,,41.10894,313.051405,,,,10.969,,,,5.95E+02,,,,2.91,,,,2.2,,,,310,,,,6218,,,,1.185
FALSE POSITIVE,,285.10342,,41.112469,4.18236124,,,,6.70175,,,,1.94E+05,,,,69.37,,,,680.56,,,,1303,,,,6188,,,,1.166
CANDIDATE,,285.68912,,41.18961,18.9828305,,,,6.303,,,,4.91E+01,,,,0.72,,,,59.15,,,,707,,,,5962,,,,1.035
FALSE POSITIVE,,289.53439,,41.157532,186.59466,,,,16.57,,,,6.85E+02,,,,2.66,,,,3.07,,,,338,,,,6163,,,,1.013
FALSE POSITIVE,,299.14111,,41.185001,7.87173698,,,,2.619,,,,3.47E+01,,,,0.54,,,,130.96,,,,862,,,,5428,,,,0.94
CANDIDATE,,298.45322,,42.1101,357.437578,,,,15.903,,,,2.72E+02,,,,3.13,,,,7.53,,,,422,,,,7610,,,,1.862
CANDIDATE,,298.95654,,42.156315,215.634356,,,,15.097,,,,1.48E+02,,,,1.92,,,,6.28,,,,404,,,,6163,,,,1.568
CANDIDATE,,283.97293,,42.276588,30.928898,,,,3.436,,,,2.03E+02,,,,8.1,,,,288.95,,,,1051,,,,5029,,,,5.127
FALSE POSITIVE,,286.55112,,42.234798,7.155547398,,,,4.5711,,,,2.57E+03,,,,48.93,,,,4166.27,,,,2049,,,,4992,,,,8.052
CANDIDATE,,287.90686,,42.208721,293.392635,,,,3.661,,,,5.19E+02,,,,6.84,,,,7.93,,,,428,,,,5203,,,,3.055
FALSE POSITIVE,,288.30215,,42.237282,63.024229,,,,5.77,,,,2.95E+02,,,,1.5,,,,7.66,,,,424,,,,5691,,,,0.887
FALSE POSITIVE,,288.57758,,42.296021,506.771836,,,,10.535,,,,1.95E+02,,,,1.8,,,,1.35,,,,275,,,,6035,,,,1.283
CANDIDATE,,291.55667,,42.214169,5.43361347,,,,1.0338,,,,1.42E+03,,,,2.09,,,,21.27,,,,548,,,,3694,,,,0.566
CANDIDATE,,294.0845,,38.156319,348.96347,,,,13.84,,,,5.85E+02,,,,2.04,,,,0.36,,,,198,,,,4823,,,,0.792
FALSE POSITIVE,,294.42056,,38.190529,57.1143966,,,,2.182,,,,2.69E+02,,,,1.82,,,,17.64,,,,523,,,,6136,,,,1.106
CANDIDATE,,287.04688,,38.231617,59.4037839,,,,10.041,,,,1.24E+02,,,,1.65,,,,24.93,,,,570,,,,6373,,,,1.209
FALSE POSITIVE,,291.58234,,38.29966,485.91276,,,,2.42,,,,1.37E+03,,,,3.61,,,,0.66,,,,230,,,,5957,,,,0.937
FALSE POSITIVE,,292.30801,,38.2906,20.5311708,,,,5.67,,,,2.85E+02,,,,1.39,,,,24.52,,,,568,,,,5398,,,,0.805
FALSE POSITIVE,,287.8613,,38.372292,2.31164074,,,,2.317,,,,4.89E+02,,,,39.73,,,,65140.27,,,,4074,,,,4883,,,,18.427
CANDIDATE,,292.47034,,38.394341,43.581043,,,,6.883,,,,3.49E+02,,,,1.94,,,,22.89,,,,558,,,,6225,,,,1.031
CANDIDATE,,295.62579,,39.824638,327.063,,,,8.06,,,,1.01E+03,,,,2.82,,,,0.89,,,,248,,,,5750,,,,0.882
FALSE POSITIVE,,297.31741,,39.877972,21.92866538,,,,9.7526,,,,2.22E+04,,,,65.97,,,,220.41,,,,983,,,,5001,,,,3.028
CANDIDATE,,297.50919,,39.88802,651.07431,,,,5.603,,,,1.54E+02,,,,1.55,,,,0.71,,,,234,,,,5696,,,,1.261
CANDIDATE,,283.67819,,39.964279,49.1782244,,,,5.8,,,,4.49E+02,,,,1.79,,,,11.32,,,,468,,,,5674,,,,0.839
FALSE POSITIVE,,283.8624,,39.9454,545.54618,,,,6.944,,,,1.78E+02,,,,2.01,,,,1.82,,,,296,,,,6432,,,,1.476
